<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.11	21:00:00	469.64	471.58	465.95	467.84	3925	0	202
2020.11.11	22:00:00	467.83	468.17	458.44	465.11	7318	0	201
2020.11.11	23:00:00	465.11	465.78	461.10	465.32	3013	0	201
2020.11.12	00:00:00	466.04	467.51	463.59	465.34	703	0	202
2020.11.12	01:00:00	465.32	465.32	461.43	462.59	3752	0	201
2020.11.12	02:00:00	462.59	463.71	449.70	457.51	5080	0	201
2020.11.12	03:00:00	457.54	458.69	456.10	458.55	3499	0	201
2020.11.12	04:00:00	458.38	459.16	456.24	457.15	2041	0	201
2020.11.12	05:00:00	457.15	459.14	456.73	457.40	2389	0	201
2020.11.12	06:00:00	457.39	458.81	456.75	458.45	2919	0	201
2020.11.12	07:00:00	458.38	461.20	458.18	459.99	3785	0	201
2020.11.12	08:00:00	459.99	463.27	459.24	462.13	2864	0	201
2020.11.12	09:00:00	462.13	465.94	460.62	464.21	4303	0	201
2020.11.12	10:00:00	464.21	465.79	461.52	462.44	3979	0	201
2020.11.12	11:00:00	462.44	467.88	461.82	467.30	6598	0	201
2020.11.12	12:00:00	467.31	469.25	455.69	456.83	6739	0	201
2020.11.12	13:00:00	456.82	461.22	454.53	459.32	4462	0	201
2020.11.12	14:00:00	459.22	461.80	458.94	460.84	3385	0	201
2020.11.12	15:00:00	460.78	461.75	457.95	461.16	3649	0	201
2020.11.12	16:00:00	461.11	464.33	454.35	458.12	4588	0	201
2020.11.12	17:00:00	458.12	461.87	456.18	461.00	3726	0	201
2020.11.12	18:00:00	460.90	461.00	455.07	456.67	2959	0	201
2020.11.12	19:00:00	456.69	459.03	452.55	452.55	2929	0	201
2020.11.12	20:00:00	452.55	456.28	451.66	455.79	2676	0	201
2020.11.12	21:00:00	455.75	457.00	453.96	456.44	2522	0	201
2020.11.12	22:00:00	456.47	458.85	455.42	457.08	5315	0	201
2020.11.12	23:00:00	457.08	462.09	457.08	461.66	1963	0	201
2020.11.13	00:00:00	461.31	464.27	460.37	461.52	4043	0	201
2020.11.13	01:00:00	461.51	463.02	460.18	461.96	2529	0	201
2020.11.13	02:00:00	461.98	465.51	460.62	463.17	3141	0	201
2020.11.13	03:00:00	463.20	466.51	462.78	464.48	1956	0	201
2020.11.13	04:00:00	464.53	465.28	461.96	462.93	1733	0	201
2020.11.13	05:00:00	462.93	464.64	461.89	463.52	2236	0	201
2020.11.13	06:00:00	463.52	464.51	461.79	462.97	2147	0	201
2020.11.13	07:00:00	462.98	463.10	458.89	460.12	3067	0	201
2020.11.13	08:00:00	460.12	461.61	458.76	460.94	2880	0	201
2020.11.13	09:00:00	460.92	460.92	456.23	459.93	1167	0	201
2020.11.13	10:00:00	459.75	465.04	457.39	463.77	2651	0	201
2020.11.13	11:00:00	463.80	467.99	463.78	466.41	5321	0	202
2020.11.13	12:00:00	466.27	467.12	460.46	462.27	2936	0	201
2020.11.13	13:00:00	462.27	464.43	460.62	463.81	4052	0	201
2020.11.13	14:00:00	463.74	467.32	462.46	464.75	4279	0	201
2020.11.13	15:00:00	464.66	472.37	463.72	470.49	4419	0	201
2020.11.13	16:00:00	470.49	473.34	467.35	471.56	3626	0	201
2020.11.13	17:00:00	471.56	472.05	466.95	468.73	2004	0	201
2020.11.13	18:00:00	468.76	471.20	464.12	468.71	4434	0	201
2020.11.13	19:00:00	468.73	470.89	465.86	470.88	3140	0	201
2020.11.13	20:00:00	470.82	471.80	469.58	471.66	2530	0	201
2020.11.13	21:00:00	471.66	474.10	471.00	472.90	2668	0	201
2020.11.13	22:00:00	472.97	472.97	468.78	468.94	2166	0	201
2020.11.13	23:00:00	468.94	471.53	468.87	471.47	1195	0	201
2020.11.16	00:00:00	440.93	446.70	438.77	445.52	8649	0	205
2020.11.16	01:00:00	445.57	450.77	445.40	447.40	2812	0	201
2020.11.16	02:00:00	447.35	449.70	444.77	449.20	6947	0	201
2020.11.16	03:00:00	449.23	450.72	447.47	447.78	1472	0	201
2020.11.16	04:00:00	447.81	449.28	446.29	446.47	2574	0	201
2020.11.16	05:00:00	446.50	449.71	446.48	448.75	2410	0	201
2020.11.16	06:00:00	448.59	449.97	447.84	449.84	1073	0	201
2020.11.16	07:00:00	449.84	452.92	449.84	450.77	3540	0	201
2020.11.16	08:00:00	450.77	454.19	450.61	454.00	2248	0	201
2020.11.16	09:00:00	454.00	455.72	452.96	454.11	2434	0	201
2020.11.16	10:00:00	454.11	454.88	452.63	452.77	2869	0	201
2020.11.16	11:00:00	452.80	454.17	449.00	451.48	3084	0	201
2020.11.16	12:00:00	451.48	455.58	450.58	455.04	3362	0	201
2020.11.16	13:00:00	455.13	455.83	450.96	451.00	2595	0	201
2020.11.16	14:00:00	451.00	453.61	450.04	453.06	2170	0	201
2020.11.16	15:00:00	453.07	455.82	451.40	454.78	2521	0	201
2020.11.16	16:00:00	454.85	459.99	454.85	458.54	4731	0	201
2020.11.16	17:00:00	458.54	459.43	456.95	458.69	3022	0	201
2020.11.16	18:00:00	458.69	463.42	456.08	459.82	3596	0	201
2020.11.16	19:00:00	459.82	463.31	459.82	461.44	1910	0	201
2020.11.16	20:00:00	461.44	463.59	460.48	461.44	3412	0	201
2020.11.16	21:00:00	461.45	463.22	460.24	461.40	1552	0	201
2020.11.16	22:00:00	461.41	462.16	460.42	461.90	1553	0	201
2020.11.16	23:00:00	461.92	465.07	455.83	458.00	4254	0	201
2020.11.17	00:00:00	457.24	460.55	457.15	460.13	1590	0	201
2020.11.17	01:00:00	460.13	463.72	459.14	459.64	2703	0	201
2020.11.17	02:00:00	459.64	467.20	458.88	467.20	2290	0	201
2020.11.17	03:00:00	467.20	467.94	463.88	464.04	2402	0	201
2020.11.17	04:00:00	464.04	465.91	462.52	463.13	1605	0	201
2020.11.17	05:00:00	463.13	463.94	460.78	461.67	1845	0	201
2020.11.17	06:00:00	461.41	465.37	460.61	464.95	1657	0	201
2020.11.17	07:00:00	464.97	465.32	462.22	462.58	2332	0	201
2020.11.17	08:00:00	462.58	464.95	462.41	462.87	2106	0	201
2020.11.17	09:00:00	462.89	465.69	462.74	465.17	1750	0	201
2020.11.17	10:00:00	465.17	466.52	463.91	464.21	3787	0	201
2020.11.17	11:00:00	464.21	465.54	461.01	462.04	3268	0	201
2020.11.17	12:00:00	462.06	464.43	461.45	464.19	2721	0	201
2020.11.17	13:00:00	464.22	466.07	463.67	465.68	4093	0	201
2020.11.17	14:00:00	465.68	471.59	463.90	470.32	5138	0	201
2020.11.17	15:00:00	470.34	470.89	466.34	466.92	4594	0	201
2020.11.17	16:00:00	466.70	470.45	465.74	469.38	3616	0	201
2020.11.17	17:00:00	469.40	473.68	466.37	473.40	4092	0	201
2020.11.17	18:00:00	473.43	482.76	471.25	481.06	4916	0	212
2020.11.17	19:00:00	481.16	483.26	474.44	479.89	4755	0	205
2020.11.17	20:00:00	479.92	480.16	475.70	477.26	3410	0	203
2020.11.17	21:00:00	477.29	484.05	474.56	482.33	3612	0	201
2020.11.17	22:00:00	482.33	483.63	480.28	481.44	3581	0	201
2020.11.17	23:00:00	481.44	482.25	477.46	479.86	3444	0	201
2020.11.18	00:00:00	477.48	480.91	473.94	479.77	2078	0	201
2020.11.18	01:00:00	479.77	482.63	479.77	481.76	2509	0	201
2020.11.18	02:00:00	481.76	487.81	481.08	486.06	3046	0	201
2020.11.18	03:00:00	486.07	486.89	482.90	486.89	1665	0	201
2020.11.18	04:00:00	486.60	486.66	482.67	484.10	1767	0	201
2020.11.18	05:00:00	484.11	487.57	480.77	487.57	1573	0	201
2020.11.18	06:00:00	487.58	494.29	487.58	492.93	3097	0	204
2020.11.18	07:00:00	492.60	493.63	454.18	468.51	6353	0	201
2020.11.18	08:00:00	468.54	476.12	464.50	472.47	4557	0	213
2020.11.18	09:00:00	472.56	477.05	468.73	477.05	4308	0	201
2020.11.18	10:00:00	477.05	480.82	475.72	479.13	4595	0	201
2020.11.18	11:00:00	479.14	479.39	471.93	476.09	5026	0	202
2020.11.18	12:00:00	475.89	481.36	473.49	481.36	4769	0	203
2020.11.18	13:00:00	481.39	481.46	475.23	479.99	3959	0	202
2020.11.18	14:00:00	479.74	480.06	475.29	476.23	3477	0	201
2020.11.18	15:00:00	476.23	478.49	472.68	474.54	6915	0	203
2020.11.18	16:00:00	474.47	475.74	469.24	469.58	3687	0	202
2020.11.18	17:00:00	469.58	473.90	462.43	473.26	4690	0	208
2020.11.18	18:00:00	473.27	474.62	467.87	472.54	2882	0	201
2020.11.18	19:00:00	472.54	475.71	470.95	474.37	3025	0	202
2020.11.18	20:00:00	474.37	474.82	471.25	472.05	2346	0	201
2020.11.18	21:00:00	472.05	474.36	469.46	471.87	2426	0	203
2020.11.18	22:00:00	471.87	472.80	468.40	470.41	3082	0	201
2020.11.18	23:00:00	470.44	473.48	470.05	473.24	2979	0	201
2020.11.19	00:00:00	473.86	479.62	471.47	479.30	3759	0	201
2020.11.19	01:00:00	479.29	479.75	475.81	477.74	2084	0	201
2020.11.19	02:00:00	477.74	479.79	472.96	477.95	2399	0	202
2020.11.19	03:00:00	478.00	479.58	476.60	479.39	1917	0	201
2020.11.19	04:00:00	479.39	479.92	477.22	477.45	2260	0	201
2020.11.19	05:00:00	477.48	479.34	476.14	477.34	3957	0	201
2020.11.19	06:00:00	477.29	477.48	473.92	476.06	3131	0	201
2020.11.19	07:00:00	476.06	476.34	473.19	476.14	1115	0	201
2020.11.19	08:00:00	476.15	476.82	470.92	472.55	1900	0	201
2020.11.19	09:00:00	472.55	473.20	469.77	471.14	2727	0	201
2020.11.19	10:00:00	471.15	472.97	465.59	468.55	3136	0	201
2020.11.19	11:00:00	468.56	470.16	464.13	465.70	3921	0	201
2020.11.19	12:00:00	465.62	469.64	464.00	469.12	2811	0	201
2020.11.19	13:00:00	469.05	472.58	468.31	472.38	2624	0	201
2020.11.19	14:00:00	472.47	474.44	471.15	472.82	2942	0	201
2020.11.19	15:00:00	472.62	476.00	472.62	475.26	3637	0	201
2020.11.19	16:00:00	475.26	477.17	472.75	476.92	2708	0	201
2020.11.19	17:00:00	476.92	477.55	474.36	474.53	3760	0	201
2020.11.19	18:00:00	474.44	476.41	472.27	474.94	3800	0	201
2020.11.19	19:00:00	475.00	475.03	472.37	473.91	2912	0	201
2020.11.19	20:00:00	473.91	475.85	471.19	471.92	1863	0	201
2020.11.19	21:00:00	471.90	473.85	470.41	473.44	1953	0	201
2020.11.19	22:00:00	473.45	474.61	472.35	474.38	2064	0	201
2020.11.19	23:00:00	474.18	475.71	470.78	471.81	2605	0	201
2020.11.20	00:00:00	471.41	472.82	470.31	471.07	4512	0	201
2020.11.20	01:00:00	471.08	472.34	468.17	470.73	1674	0	201
2020.11.20	02:00:00	470.75	472.98	470.19	470.63	2695	0	201
2020.11.20	03:00:00	470.69	478.98	469.81	478.66	3633	0	201
2020.11.20	04:00:00	478.69	482.84	477.80	481.11	2394	0	201
2020.11.20	05:00:00	481.14	487.04	481.14	484.16	2119	0	201
2020.11.20	06:00:00	484.16	487.29	484.11	485.35	1419	0	201
2020.11.20	07:00:00	485.35	485.95	481.32	484.22	2178	0	201
2020.11.20	08:00:00	484.24	484.55	480.59	483.99	1205	0	201
2020.11.20	09:00:00	483.85	492.68	481.91	490.28	3238	0	201
2020.11.20	10:00:00	490.30	499.58	489.19	499.54	3329	0	201
2020.11.20	11:00:00	499.54	499.67	491.38	494.48	3598	0	202
2020.11.20	12:00:00	494.48	506.07	493.16	504.34	4393	0	201
2020.11.20	13:00:00	504.37	507.36	501.96	504.58	7618	0	201
2020.11.20	14:00:00	504.39	508.98	503.69	504.48	7653	0	201
2020.11.20	15:00:00	504.48	508.49	502.51	506.95	4909	0	203
2020.11.20	16:00:00	506.95	510.21	504.44	506.41	4984	0	201
2020.11.20	17:00:00	506.41	506.64	501.00	504.04	5978	0	201
2020.11.20	18:00:00	504.06	508.69	504.06	507.80	4913	0	201
2020.11.20	19:00:00	507.74	513.54	505.00	513.29	4959	0	201
2020.11.20	20:00:00	513.31	513.36	502.24	507.36	7241	0	201
2020.11.20	21:00:00	507.36	510.25	505.17	509.16	3350	0	201
2020.11.20	22:00:00	509.22	511.63	506.42	508.66	4674	0	201
2020.11.20	23:00:00	508.68	508.82	505.16	507.92	3810	0	201
2020.11.23	00:00:00	570.10	580.00	568.74	572.70	3618	0	215
2020.11.23	01:00:00	572.87	573.01	551.19	558.44	9279	0	203
2020.11.23	02:00:00	558.44	567.83	549.40	551.76	10486	0	220
2020.11.23	03:00:00	551.64	561.95	548.94	559.24	8512	0	220
2020.11.23	04:00:00	559.38	563.81	557.77	559.12	5864	0	210
2020.11.23	05:00:00	559.14	576.39	557.92	572.80	7849	0	214
2020.11.23	06:00:00	572.82	585.67	571.95	581.25	7625	0	220
2020.11.23	07:00:00	581.25	583.58	575.44	579.87	8853	0	212
2020.11.23	08:00:00	579.87	585.13	572.81	585.13	7236	0	211
2020.11.23	09:00:00	585.14	586.14	577.71	580.46	10049	0	201
2020.11.23	10:00:00	580.30	586.43	580.28	581.97	10287	0	204
2020.11.23	11:00:00	581.98	593.19	580.05	591.00	7646	0	201
2020.11.23	12:00:00	591.03	596.61	587.02	595.37	7448	0	201
2020.11.23	13:00:00	595.37	597.10	588.45	590.31	9373	0	201
2020.11.23	14:00:00	590.31	594.92	583.73	593.61	9866	0	206
2020.11.23	15:00:00	593.61	599.41	576.01	599.13	11148	0	208
2020.11.23	16:00:00	598.95	605.00	593.80	598.32	9439	0	201
2020.11.23	17:00:00	598.16	599.18	585.57	589.13	10059	0	236
2020.11.23	18:00:00	589.14	595.94	580.64	594.95	7762	0	202
2020.11.23	19:00:00	594.95	601.05	592.90	596.32	4996	0	208
2020.11.23	20:00:00	596.32	597.25	590.42	592.43	4765	0	212
2020.11.23	21:00:00	592.44	597.47	589.28	597.07	3785	0	201
2020.11.23	22:00:00	597.07	598.51	592.40	595.54	4500	0	204
2020.11.23	23:00:00	595.55	607.47	592.39	605.85	4418	0	205
2020.11.24	00:00:00	601.17	610.17	600.67	609.23	3327	0	230
2020.11.24	01:00:00	609.22	609.50	601.25	607.91	4345	0	208
2020.11.24	02:00:00	607.91	611.64	599.53	610.21	4291	0	214
2020.11.24	03:00:00	610.25	620.11	608.45	616.45	5573	0	202
2020.11.24	04:00:00	616.57	619.13	610.43	610.95	4673	0	210
2020.11.24	05:00:00	610.95	616.13	610.73	612.70	4506	0	202
2020.11.24	06:00:00	612.70	619.62	611.67	617.66	3703	0	201
2020.11.24	07:00:00	617.37	617.74	611.40	613.93	7342	0	208
2020.11.24	08:00:00	613.38	613.53	586.30	607.57	6996	0	204
2020.11.24	09:00:00	607.58	611.37	602.23	604.39	5872	0	201
2020.11.24	10:00:00	604.39	622.30	604.39	620.41	5276	0	202
2020.11.24	11:00:00	620.42	620.90	605.29	607.70	6135	0	202
2020.11.24	12:00:00	607.98	609.55	589.98	606.29	7775	0	232
2020.11.24	13:00:00	606.30	607.80	600.88	605.75	7030	0	204
2020.11.24	14:00:00	605.76	605.79	591.39	596.42	4971	0	227
2020.11.24	15:00:00	596.42	605.19	592.47	603.71	6589	0	208
2020.11.24	16:00:00	603.71	604.96	599.32	600.94	5807	0	204
2020.11.24	17:00:00	600.94	606.80	599.31	606.53	5677	0	203
2020.11.24	18:00:00	606.53	613.04	601.67	607.65	6493	0	213
2020.11.24	19:00:00	607.68	610.83	604.99	605.62	5918	0	205
2020.11.24	20:00:00	605.66	607.59	601.91	606.41	5144	0	202
2020.11.24	21:00:00	606.41	609.83	605.57	606.40	5114	0	201
2020.11.24	22:00:00	606.43	611.62	600.73	606.29	5952	0	204
2020.11.24	23:00:00	606.40	607.27	597.25	600.05	4008	0	201
2020.11.25	00:00:00	598.86	603.00	598.86	602.32	2487	0	208
2020.11.25	01:00:00	602.33	604.99	600.52	604.23	3496	0	206
2020.11.25	02:00:00	604.25	605.26	599.84	600.79	4017	0	208
2020.11.25	03:00:00	600.79	604.63	600.75	604.12	4835	0	201
2020.11.25	04:00:00	604.08	604.08	591.75	592.94	7164	0	203
2020.11.25	05:00:00	592.94	594.33	579.60	583.26	8172	0	201
2020.11.25	06:00:00	583.27	588.65	579.49	580.83	7017	0	212
2020.11.25	07:00:00	580.85	589.28	578.52	588.97	5644	0	204
2020.11.25	08:00:00	588.97	593.96	587.42	591.64	6029	0	201
2020.11.25	09:00:00	591.65	595.89	588.91	592.25	4754	0	201
2020.11.25	10:00:00	592.16	597.89	591.32	595.17	6698	0	203
2020.11.25	11:00:00	595.16	596.07	592.67	594.50	4782	0	201
2020.11.25	12:00:00	594.50	603.87	594.23	600.88	3067	0	201
2020.11.25	13:00:00	600.88	602.29	597.75	600.68	3227	0	201
2020.11.25	14:00:00	600.68	601.59	594.97	599.01	3633	0	201
2020.11.25	15:00:00	599.01	602.51	589.04	592.14	4453	0	206
2020.11.25	16:00:00	592.15	595.80	589.08	595.71	6582	0	206
2020.11.25	17:00:00	595.71	597.04	591.55	592.79	4300	0	201
2020.11.25	18:00:00	592.79	596.24	585.39	586.55	6692	0	221
2020.11.25	19:00:00	586.55	589.33	582.15	589.03	5131	0	203
2020.11.25	20:00:00	589.05	592.37	587.84	590.38	3830	0	201
2020.11.25	21:00:00	590.39	592.13	581.19	584.92	4024	0	201
2020.11.25	22:00:00	584.87	587.82	572.58	580.33	6121	0	203
2020.11.25	23:00:00	579.92	583.56	574.98	576.53	4295	0	214
2020.11.26	00:00:00	575.01	577.25	560.45	567.74	4915	0	234
2020.11.26	01:00:00	567.57	573.26	552.69	568.12	5310	0	226
2020.11.26	02:00:00	568.12	575.59	561.15	574.58	5781	0	213
2020.11.26	03:00:00	574.70	574.72	566.00	568.14	6159	0	213
2020.11.26	04:00:00	568.14	568.60	550.20	552.49	7582	0	223
2020.11.26	05:00:00	552.49	552.49	501.15	531.31	10310	0	253
2020.11.26	06:00:00	531.31	535.26	518.77	525.41	8853	0	252
2020.11.26	07:00:00	525.41	532.09	521.49	527.52	7318	0	220
2020.11.26	08:00:00	527.52	532.29	523.58	530.89	6796	0	218
2020.11.26	09:00:00	530.92	530.97	506.62	513.76	7991	0	221
2020.11.26	10:00:00	513.54	514.45	478.10	493.52	8396	0	201
2020.11.26	11:00:00	493.56	505.49	491.75	502.52	8275	0	246
2020.11.26	12:00:00	502.55	511.92	501.27	511.61	7930	0	225
2020.11.26	13:00:00	511.61	519.17	507.60	511.28	8195	0	203
2020.11.26	14:00:00	511.28	525.07	507.45	523.70	8540	0	235
2020.11.26	15:00:00	523.70	524.63	510.12	510.82	6169	0	205
2020.11.26	16:00:00	510.83	514.32	499.22	500.43	8990	0	236
2020.11.26	17:00:00	500.43	517.50	499.20	506.75	5689	0	205
2020.11.26	18:00:00	506.84	510.97	492.94	495.29	7783	0	205
2020.11.26	19:00:00	495.27	495.68	480.59	494.39	9536	0	203
2020.11.26	20:00:00	494.06	502.11	491.44	493.67	4540	0	201
2020.11.26	21:00:00	493.67	502.63	487.14	499.25	7403	0	226
2020.11.26	22:00:00	499.25	523.29	499.02	522.40	7570	0	203
2020.11.26	23:00:00	522.40	523.49	511.82	512.57	5122	0	204
2020.11.27	00:00:00	512.88	521.37	511.93	520.38	3824	0	206
2020.11.27	01:00:00	520.49	520.64	511.66	519.04	4410	0	206
2020.11.27	02:00:00	519.04	529.25	514.18	527.85	9170	0	201
2020.11.27	03:00:00	527.87	529.72	523.83	525.04	6104	0	215
2020.11.27	04:00:00	525.05	527.56	515.29	515.97	6918	0	208
2020.11.27	05:00:00	516.00	523.54	516.00	518.44	5110	0	212
2020.11.27	06:00:00	518.47	524.14	517.61	519.54	5099	0	209
2020.11.27	07:00:00	519.53	528.18	519.53	525.97	5171	0	207
2020.11.27	08:00:00	525.97	526.56	522.01	524.68	5633	0	203
2020.11.27	09:00:00	524.84	525.19	513.79	515.77	5438	0	203
2020.11.27	10:00:00	515.80	516.44	501.17	507.63	7667	0	201
2020.11.27	11:00:00	507.65	514.53	500.82	502.60	8150	0	213
2020.11.27	12:00:00	502.61	511.47	502.34	510.56	7546	0	204
2020.11.27	13:00:00	510.56	510.65	503.04	506.37	4263	0	215
2020.11.27	14:00:00	506.40	512.72	504.97	512.68	6468	0	205
2020.11.27	15:00:00	512.68	514.89	509.78	510.51	5020	0	201
2020.11.27	16:00:00	510.51	511.82	504.14	506.36	6686	0	209
2020.11.27	17:00:00	506.36	507.10	492.84	494.88	8494	0	205
2020.11.27	18:00:00	494.89	505.63	492.11	505.45	7109	0	209
2020.11.27	19:00:00	505.23	505.51	501.10	503.21	5073	0	202
2020.11.27	20:00:00	503.14	508.09	501.57	505.48	3895	0	201
2020.11.27	21:00:00	505.47	507.60	503.15	505.96	3710	0	201
2020.11.27	22:00:00	505.96	514.18	503.51	513.74	4549	0	201
2020.11.27	23:00:00	513.52	515.33	509.24	514.02	3070	0	204
2020.11.30	00:00:00	564.49	570.89	562.44	569.83	2702	0	215
2020.11.30	01:00:00	569.83	576.05	569.83	575.26	5337	0	209
2020.11.30	02:00:00	575.26	591.55	575.26	586.60	8511	0	203
2020.11.30	03:00:00	586.60	591.92	582.23	586.77	4586	0	205
2020.11.30	04:00:00	586.59	588.64	584.47	585.32	5607	0	202
2020.11.30	05:00:00	585.40	588.51	581.15	587.55	4073	0	201
2020.11.30	06:00:00	587.59	588.03	582.85	584.40	5078	0	202
2020.11.30	07:00:00	584.34	587.13	581.57	581.97	4941	0	201
2020.11.30	08:00:00	581.97	583.60	579.29	582.75	3945	0	201
2020.11.30	09:00:00	582.75	587.07	582.25	584.54	4064	0	201
2020.11.30	10:00:00	584.59	584.98	571.26	576.05	6642	0	201
2020.11.30	11:00:00	576.06	578.12	569.72	575.85	5861	0	210
2020.11.30	12:00:00	575.88	582.23	574.48	579.40	4366	0	201
2020.11.30	13:00:00	579.42	590.67	579.42	587.61	5946	0	201
2020.11.30	14:00:00	587.59	595.50	587.39	595.30	6366	0	202
2020.11.30	15:00:00	595.30	603.77	589.24	600.53	8299	0	209
2020.11.30	16:00:00	601.10	611.10	598.22	602.15	7849	0	207
2020.11.30	17:00:00	602.26	608.58	591.35	594.82	6778	0	220
2020.11.30	18:00:00	594.82	613.15	594.82	599.93	6825	0	238
2020.11.30	19:00:00	599.93	606.96	593.25	604.25	5941	0	211
2020.11.30	20:00:00	604.25	607.34	595.94	596.81	4928	0	207
2020.11.30	21:00:00	596.81	603.26	595.24	600.93	4785	0	204
2020.11.30	22:00:00	600.93	605.86	597.96	604.80	4557	0	204
2020.11.30	23:00:00	604.80	607.96	602.62	603.93	3723	0	203
2020.12.01	00:00:00	602.97	609.34	600.85	609.34	1654	0	201
2020.12.01	01:00:00	609.35	615.48	608.18	615.48	4327	0	201
2020.12.01	02:00:00	615.53	616.40	601.54	604.75	5563	0	203
2020.12.01	03:00:00	604.62	610.88	602.31	609.83	3302	0	207
2020.12.01	04:00:00	609.73	610.72	606.53	610.11	3059	0	201
2020.12.01	05:00:00	610.15	610.15	602.46	603.98	2562	0	201
2020.12.01	06:00:00	603.82	607.57	600.95	602.46	3004	0	208
2020.12.01	07:00:00	602.46	607.80	600.24	607.59	2889	0	201
2020.12.01	08:00:00	607.62	611.42	603.68	604.86	3556	0	201
2020.12.01	09:00:00	604.86	610.04	603.76	609.78	4262	0	201
2020.12.01	10:00:00	609.79	611.64	607.46	608.29	6010	0	201
2020.12.01	11:00:00	608.29	613.31	607.52	613.31	4766	0	201
2020.12.01	12:00:00	613.30	627.99	613.09	626.73	6387	0	210
2020.12.01	13:00:00	626.88	634.94	595.06	614.73	9667	0	211
2020.12.01	14:00:00	614.73	615.45	559.24	575.12	11619	0	247
2020.12.01	15:00:00	575.15	592.81	563.75	588.34	10879	0	254
2020.12.01	16:00:00	588.35	612.60	581.25	609.92	9626	0	228
2020.12.01	17:00:00	609.92	618.07	595.45	603.01	9158	0	201
2020.12.01	18:00:00	603.01	607.56	585.36	593.11	8407	0	239
2020.12.01	19:00:00	592.69	596.22	580.62	594.99	6097	0	217
2020.12.01	20:00:00	594.99	595.12	586.20	587.94	5231	0	209
2020.12.01	21:00:00	587.94	600.59	587.04	598.52	4568	0	209
2020.12.01	22:00:00	598.52	600.78	589.18	592.97	4645	0	219
2020.12.01	23:00:00	592.96	598.30	591.81	594.35	4898	0	207
2020.12.02	00:00:00	596.37	599.98	587.25	588.79	2523	0	208
2020.12.02	01:00:00	588.79	590.64	582.34	584.44	3708	0	225
2020.12.02	02:00:00	584.39	593.31	572.91	592.25	5103	0	214
2020.12.02	03:00:00	592.19	596.10	588.33	593.10	6007	0	210
2020.12.02	04:00:00	593.16	593.51	585.51	586.79	5757	0	204
2020.12.02	05:00:00	586.81	590.63	581.60	584.45	6466	0	209
2020.12.02	06:00:00	584.48	588.15	575.65	581.86	4810	0	207
2020.12.02	07:00:00	581.86	584.89	576.57	584.89	3707	0	210
2020.12.02	08:00:00	584.89	591.77	584.06	591.60	3298	0	204
2020.12.02	09:00:00	591.30	597.27	588.61	596.71	7479	0	202
2020.12.02	10:00:00	596.71	600.21	593.17	594.88	7481	0	204
2020.12.02	11:00:00	594.88	603.24	593.51	594.02	6297	0	211
2020.12.02	12:00:00	593.87	598.31	591.76	597.72	5186	0	201
2020.12.02	13:00:00	597.75	600.94	594.08	597.63	5270	0	210
2020.12.02	14:00:00	597.65	597.74	586.99	592.16	7567	0	204
2020.12.02	15:00:00	592.22	597.97	590.27	591.97	5495	0	206
2020.12.02	16:00:00	591.99	596.13	588.39	589.28	4460	0	205
2020.12.02	17:00:00	589.30	591.61	583.70	588.40	4990	0	208
2020.12.02	18:00:00	588.43	590.26	582.45	583.23	5142	0	209
2020.12.02	19:00:00	583.12	588.46	582.25	588.30	4099	0	201
2020.12.02	20:00:00	588.22	596.09	586.85	593.22	5415	0	201
2020.12.02	21:00:00	593.22	596.97	591.18	595.87	4684	0	201
2020.12.02	22:00:00	595.88	598.36	594.24	595.29	2031	0	201
2020.12.02	23:00:00	595.31	598.04	593.86	597.86	2476	0	203
